코드,시도명,시군구명,읍면동명
41310510,경기도,구리시,갈매동
41310520,경기도,구리시,동구동
41310530,경기도,구리시,인창동
41310541,경기도,구리시,교문1동
41310542,경기도,구리시,교문2동
41310570,경기도,구리시,수택1동
41310580,경기도,구리시,수택2동
41310590,경기도,구리시,수택3동
41360250,경기도,남양주시,와부읍
41360253,경기도,남양주시,진접읍
41360256,경기도,남양주시,화도읍
41360257,경기도,남양주시,화도읍동부출장소
41360259,경기도,남양주시,진건읍
41360262,경기도,남양주시,오남읍
41360310,경기도,남양주시,별내면
41360340,경기도,남양주시,수동면
41360360,경기도,남양주시,조안면
41360370,경기도,남양주시,퇴계원면
41360510,경기도,남양주시,호평동
41360520,경기도,남양주시,평내동
41360530,경기도,남양주시,금곡동
41360540,경기도,남양주시,양정동
41360550,경기도,남양주시,지금동
41360560,경기도,남양주시,도농동
41360570,경기도,남양주시,별내동
41370510,경기도,오산시,중앙동
41370530,경기도,오산시,남촌동
41370540,경기도,오산시,신장동
41370550,경기도,오산시,세마동
41370560,경기도,오산시,초평동
41370570,경기도,오산시,대원동
41390510,경기도,시흥시,대야동
41390520,경기도,시흥시,신천동
41390531,경기도,시흥시,신현동
41390540,경기도,시흥시,은행동
41390550,경기도,시흥시,매화동
41390570,경기도,시흥시,목감동
41390581,경기도,시흥시,군자동
41390582,경기도,시흥시,월곶동
41390589,경기도,시흥시,정왕본동
41390591,경기도,시흥시,정왕1동
41390592,경기도,시흥시,정왕2동
41390593,경기도,시흥시,정왕3동
41390594,경기도,시흥시,정왕4동
41390621,경기도,시흥시,과림동
41390630,경기도,시흥시,연성동
41390631,경기도,시흥시,장곡동
41390640,경기도,시흥시,능곡동
41410510,경기도,군포시,군포1동
41410520,경기도,군포시,군포2동
41410540,경기도,군포시,산본1동
41410550,경기도,군포시,산본2동
41410560,경기도,군포시,금정동
41410570,경기도,군포시,재궁동
41410580,경기도,군포시,오금동
41410590,경기도,군포시,수리동
41410600,경기도,군포시,궁내동
41410610,경기도,군포시,대야동
41410620,경기도,군포시,광정동
41430510,경기도,의왕시,고천동
41430520,경기도,의왕시,부곡동
41430530,경기도,의왕시,오전동
41430540,경기도,의왕시,내손1동
41430550,경기도,의왕시,내손2동
41430560,경기도,의왕시,청계동
41450510,경기도,하남시,천현동
41450520,경기도,하남시,신장1동
41450530,경기도,하남시,신장2동
41450540,경기도,하남시,덕풍1동
41450550,경기도,하남시,덕풍2동
41450560,경기도,하남시,덕풍3동
41450570,경기도,하남시,풍산동
41450580,경기도,하남시,감북동
41450585,경기도,하남시,위례동
41450590,경기도,하남시,춘궁동
41450600,경기도,하남시,초이동
41450610,경기도,하남시,미사1동
41450620,경기도,하남시,미사2동
41461250,경기도,용인시 처인구,포곡읍
41461310,경기도,용인시 처인구,모현면
41461320,경기도,용인시 처인구,남사면
41461330,경기도,용인시 처인구,이동면
41461340,경기도,용인시 처인구,원삼면
41461350,경기도,용인시 처인구,백암면
41461360,경기도,용인시 처인구,양지면
41461510,경기도,용인시 처인구,중앙동
41461520,경기도,용인시 처인구,역삼동
41461530,경기도,용인시 처인구,유림동
41461540,경기도,용인시 처인구,동부동
41463510,경기도,용인시 기흥구,신갈동
41463515,경기도,용인시 기흥구,영덕동
41463520,경기도,용인시 기흥구,구갈동
41463530,경기도,용인시 기흥구,상갈동
41463540,경기도,용인시 기흥구,기흥동
41463550,경기도,용인시 기흥구,서농동
41463560,경기도,용인시 기흥구,구성동
41463570,경기도,용인시 기흥구,마북동
41463585,경기도,용인시 기흥구,동백동
41463586,경기도,용인시 기흥구,상하동
41463590,경기도,용인시 기흥구,보정동
41465510,경기도,용인시 수지구,풍덕천1동
41465520,경기도,용인시 수지구,풍덕천2동
41465530,경기도,용인시 수지구,신봉동
41465540,경기도,용인시 수지구,죽전1동
41465550,경기도,용인시 수지구,죽전2동
41465560,경기도,용인시 수지구,동천동
41465570,경기도,용인시 수지구,상현1동
41465580,경기도,용인시 수지구,상현2동
41465590,경기도,용인시 수지구,성복동
41480250,경기도,파주시,문산읍
41480253,경기도,파주시,파주읍
41480256,경기도,파주시,법원읍
41480262,경기도,파주시,조리읍
41480310,경기도,파주시,월롱면
41480320,경기도,파주시,탄현면
41480350,경기도,파주시,광탄면
41480360,경기도,파주시,파평면
41480370,경기도,파주시,적성면
41480380,경기도,파주시,군내면
41480387,경기도,파주시,장단출장소
41480390,경기도,파주시,장단면
41480400,경기도,파주시,진동면
41480410,경기도,파주시,진서면
41480510,경기도,파주시,금촌1동
41480520,경기도,파주시,금촌2동
41480530,경기도,파주시,금촌3동
41480540,경기도,파주시,교하동
41480550,경기도,파주시,운정1동
41480560,경기도,파주시,운정2동
41480570,경기도,파주시,운정3동
41500250,경기도,이천시,장호원읍
41500253,경기도,이천시,부발읍
41500310,경기도,이천시,신둔면
41500320,경기도,이천시,백사면
41500330,경기도,이천시,호법면
41500340,경기도,이천시,마장면
41500350,경기도,이천시,대월면
41500360,경기도,이천시,모가면
41500370,경기도,이천시,설성면
41500380,경기도,이천시,율면
41500510,경기도,이천시,창전동
41500515,경기도,이천시,증포동
41500520,경기도,이천시,중리동
41500530,경기도,이천시,관고동
41550250,경기도,안성시,공도읍
41550310,경기도,안성시,보개면
41550320,경기도,안성시,금광면
41550330,경기도,안성시,서운면
41550340,경기도,안성시,미양면
41550350,경기도,안성시,대덕면
41550360,경기도,안성시,양성면
41550380,경기도,안성시,원곡면
41550390,경기도,안성시,일죽면
41550400,경기도,안성시,죽산면
41550410,경기도,안성시,삼죽면
41550420,경기도,안성시,고삼면
41550510,경기도,안성시,안성1동
41550520,경기도,안성시,안성2동
41550530,경기도,안성시,안성3동
41570250,경기도,김포시,통진읍
41570253,경기도,김포시,고촌읍
41570256,경기도,김포시,양촌읍
41570340,경기도,김포시,대곶면
41570350,경기도,김포시,월곶면
41570360,경기도,김포시,하성면
41570515,경기도,김포시,김포본동
41570525,경기도,김포시,장기본동
41570540,경기도,김포시,사우동
41570550,경기도,김포시,풍무동
41570560,경기도,김포시,장기동
41570570,경기도,김포시,구래동
41570580,경기도,김포시,운양동
41590253,경기도,화성시,봉담읍
41590256,경기도,화성시,우정읍
41590259,경기도,화성시,향남읍
41590262,경기도,화성시,남양읍
41590310,경기도,화성시,매송면
41590320,경기도,화성시,비봉면
41590330,경기도,화성시,마도면
41590340,경기도,화성시,송산면
41590350,경기도,화성시,서신면
41590360,경기도,화성시,팔탄면
41590370,경기도,화성시,장안면
41590400,경기도,화성시,양감면
41590410,경기도,화성시,정남면
41590420,경기도,화성시,동탄면
41590520,경기도,화성시,진안동
41590530,경기도,화성시,병점1동
41590540,경기도,화성시,병점2동
41590550,경기도,화성시,반월동
41590560,경기도,화성시,기배동
41590570,경기도,화성시,화산동
41590585,경기도,화성시,동탄1동
41590586,경기도,화성시,동탄2동
41590587,경기도,화성시,동탄3동
41590588,경기도,화성시,동탄4동
41610250,경기도,광주시,오포읍
41610253,경기도,광주시,초월읍
41610259,경기도,광주시,곤지암읍
41610330,경기도,광주시,도척면
41610340,경기도,광주시,퇴촌면
41610350,경기도,광주시,남종면
41610370,경기도,광주시,남한산성면
41610510,경기도,광주시,경안동
41610520,경기도,광주시,송정동
41610530,경기도,광주시,광남동
41630250,경기도,양주시,백석읍
41630310,경기도,양주시,은현면
41630320,경기도,양주시,남면
41630330,경기도,양주시,광적면
41630340,경기도,양주시,장흥면
41630510,경기도,양주시,양주1동
41630520,경기도,양주시,양주2동
41630530,경기도,양주시,회천1동
41630540,경기도,양주시,회천2동
41630550,경기도,양주시,회천3동
41630560,경기도,양주시,회천4동
41650250,경기도,포천시,소흘읍
41650310,경기도,포천시,군내면
41650320,경기도,포천시,내촌면
41650330,경기도,포천시,가산면
41650340,경기도,포천시,신북면
41650350,경기도,포천시,창수면
41650360,경기도,포천시,영중면
41650370,경기도,포천시,일동면
41650380,경기도,포천시,이동면
41650390,경기도,포천시,영북면
41650400,경기도,포천시,관인면
41650410,경기도,포천시,화현면
41650510,경기도,포천시,포천동
41650520,경기도,포천시,선단동
41670250,경기도,여주시,가남읍
41670310,경기도,여주시,점동면
41670320,경기도,여주시,흥천면
41670330,경기도,여주시,금사면
41670340,경기도,여주시,능서면
41670350,경기도,여주시,대신면
41670360,경기도,여주시,북내면
41670370,경기도,여주시,강천면
41670380,경기도,여주시,산북면
41670510,경기도,여주시,여흥동
41670520,경기도,여주시,중앙동
41670530,경기도,여주시,오학동
41800250,경기도,연천군,연천읍
41800253,경기도,연천군,전곡읍
41800310,경기도,연천군,군남면
41800320,경기도,연천군,청산면
41800330,경기도,연천군,백학면
41800340,경기도,연천군,미산면
41800350,경기도,연천군,왕징면
41800360,경기도,연천군,신서면
41800370,경기도,연천군,중면
41800380,경기도,연천군,장남면
41820250,경기도,가평군,가평읍
41820310,경기도,가평군,설악면
41820325,경기도,가평군,청평면
41820330,경기도,가평군,상면
41820345,경기도,가평군,조종면
41820350,경기도,가평군,북면
41830250,경기도,양평군,양평읍
41830310,경기도,양평군,강상면
41830320,경기도,양평군,강하면
41830330,경기도,양평군,양서면
41830340,경기도,양평군,옥천면
41830350,경기도,양평군,서종면
41830360,경기도,양평군,단월면
41830370,경기도,양평군,청운면
41830380,경기도,양평군,양동면
41830395,경기도,양평군,지평면
41830400,경기도,양평군,용문면
41830410,경기도,양평군,개군면
42110250,강원도,춘천시,신북읍
42110310,강원도,춘천시,동면
42110320,강원도,춘천시,동산면
42110330,강원도,춘천시,신동면
42110340,강원도,춘천시,남면
42110350,강원도,춘천시,서면
42110360,강원도,춘천시,사북면
42110380,강원도,춘천시,북산면
42110390,강원도,춘천시,동내면
42110400,강원도,춘천시,남산면
42110520,강원도,춘천시,교동
42110530,강원도,춘천시,조운동
42110545,강원도,춘천시,약사명동
42110570,강원도,춘천시,근화동
42110580,강원도,춘천시,소양동
42110600,강원도,춘천시,후평1동
42110610,강원도,춘천시,후평2동
42110611,강원도,춘천시,후평3동
42110620,강원도,춘천시,효자1동
42110630,강원도,춘천시,효자2동
42110640,강원도,춘천시,효자3동
42110650,강원도,춘천시,석사동
42110660,강원도,춘천시,퇴계동
42110675,강원도,춘천시,강남동
42110705,강원도,춘천시,신사우동
42130250,강원도,원주시,문막읍
42130310,강원도,원주시,소초면
42130320,강원도,원주시,호저면
42130330,강원도,원주시,지정면
42130350,강원도,원주시,부론면
42130360,강원도,원주시,귀래면
42130370,강원도,원주시,흥업면
42130380,강원도,원주시,판부면
42130390,강원도,원주시,신림면
42130515,강원도,원주시,중앙동
42130520,강원도,원주시,원인동
42130530,강원도,원주시,개운동
42130541,강원도,원주시,명륜1동
42130542,강원도,원주시,명륜2동
42130550,강원도,원주시,단구동
42130560,강원도,원주시,일산동
42130575,강원도,원주시,학성동
42130590,강원도,원주시,단계동
42130600,강원도,원주시,우산동
42130610,강원도,원주시,태장1동
42130620,강원도,원주시,태장2동
42130635,강원도,원주시,봉산동
42130650,강원도,원주시,행구동
42130660,강원도,원주시,무실동
42130675,강원도,원주시,반곡관설동
42150250,강원도,강릉시,주문진읍
42150310,강원도,강릉시,성산면
42150320,강원도,강릉시,왕산면
42150330,강원도,강릉시,구정면
42150340,강원도,강릉시,강동면
42150350,강원도,강릉시,옥계면
42150360,강원도,강릉시,사천면
42150370,강원도,강릉시,연곡면
42150510,강원도,강릉시,홍제동
42150520,강원도,강릉시,중앙동
42150540,강원도,강릉시,옥천동
42150550,강원도,강릉시,교1동
42150560,강원도,강릉시,교2동
42150571,강원도,강릉시,포남1동
42150572,강원도,강릉시,포남2동
42150580,강원도,강릉시,초당동
42150590,강원도,강릉시,송정동
42150600,강원도,강릉시,내곡동
42150615,강원도,강릉시,강남동
42150645,강원도,강릉시,성덕동
42150665,강원도,강릉시,경포동
42170510,강원도,동해시,천곡동
42170520,강원도,동해시,송정동
42170530,강원도,동해시,북삼동
42170540,강원도,동해시,부곡동
42170550,강원도,동해시,동호동
42170570,강원도,동해시,발한동
42170590,강원도,동해시,묵호동
42170600,강원도,동해시,북평동
42170630,강원도,동해시,망상동
42170650,강원도,동해시,삼화동
42190515,강원도,태백시,황지동
42190525,강원도,태백시,황연동
42190535,강원도,태백시,삼수동
42190540,강원도,태백시,상장동
42190585,강원도,태백시,문곡소도동
42190595,강원도,태백시,장성동
42190605,강원도,태백시,구문소동
42190615,강원도,태백시,철암동
42210510,강원도,속초시,영랑동
42210520,강원도,속초시,동명동
42210540,강원도,속초시,금호동
42210560,강원도,속초시,교동
42210570,강원도,속초시,노학동
42210580,강원도,속초시,조양동
42210590,강원도,속초시,청호동
42210600,강원도,속초시,대포동
42230250,강원도,삼척시,도계읍
42230253,강원도,삼척시,원덕읍
42230254,강원도,삼척시,원덕읍임원출장소
42230310,강원도,삼척시,근덕면
42230320,강원도,삼척시,하장면
42230330,강원도,삼척시,노곡면
42230340,강원도,삼척시,미로면
42230350,강원도,삼척시,가곡면
42230360,강원도,삼척시,신기면
42230510,강원도,삼척시,남양동
42230530,강원도,삼척시,교동
42230540,강원도,삼척시,정라동
42230570,강원도,삼척시,성내동
42720250,강원도,홍천군,홍천읍
42720310,강원도,홍천군,화촌면
42720320,강원도,홍천군,두촌면
42720330,강원도,홍천군,내촌면
42720340,강원도,홍천군,서석면
42720350,강원도,홍천군,동면
42720360,강원도,홍천군,남면
42720370,강원도,홍천군,서면
42720380,강원도,홍천군,북방면
42720390,강원도,홍천군,내면
42730250,강원도,횡성군,횡성읍
42730310,강원도,횡성군,우천면
42730320,강원도,횡성군,안흥면
42730330,강원도,횡성군,둔내면
42730340,강원도,횡성군,갑천면
42730350,강원도,횡성군,청일면
42730360,강원도,횡성군,공근면
42730370,강원도,횡성군,서원면
42730380,강원도,횡성군,강림면
42750250,강원도,영월군,영월읍
42750253,강원도,영월군,상동읍
42750310,강원도,영월군,중동면
42750325,강원도,영월군,김삿갓면
42750330,강원도,영월군,북면
42750340,강원도,영월군,남면
42750355,강원도,영월군,한반도면
42750359,강원도,영월군,한반도면쌍용출장
42750360,강원도,영월군,주천면
42750380,강원도,영월군,무릉도원면
42760250,강원도,평창군,평창읍
42760310,강원도,평창군,미탄면
42760320,강원도,평창군,방림면
42760325,강원도,평창군,방림면계촌출장소
42760330,강원도,평창군,대화면
42760340,강원도,평창군,봉평면
42760350,강원도,평창군,용평면
42760360,강원도,평창군,진부면
42760380,강원도,평창군,대관령면
42770250,강원도,정선군,정선읍
42770253,강원도,정선군,고한읍
42770256,강원도,정선군,사북읍
42770259,강원도,정선군,신동읍
42770260,강원도,정선군,신동읍함백출장소
42770320,강원도,정선군,남면
42770340,강원도,정선군,북평면
42770350,강원도,정선군,임계면
42770360,강원도,정선군,화암면
42770370,강원도,정선군,여량면
42780250,강원도,철원군,철원읍
42780253,강원도,철원군,김화읍
42780256,강원도,철원군,갈말읍
42780259,강원도,철원군,동송읍
42780310,강원도,철원군,서면
42780315,강원도,철원군,서면와수출장소
42780320,강원도,철원군,근남면
42780330,강원도,철원군,근북면
42780340,강원도,철원군,근동면
42780350,강원도,철원군,원동면
42780360,강원도,철원군,원남면
42780370,강원도,철원군,임남면
42790250,강원도,화천군,화천읍
42790310,강원도,화천군,간동면
42790320,강원도,화천군,하남면
42790330,강원도,화천군,상서면
42790340,강원도,화천군,사내면
42800250,강원도,양구군,양구읍
42800310,강원도,양구군,남면
42800320,강원도,양구군,동면
42800330,강원도,양구군,방산면
42800340,강원도,양구군,해안면
42810250,강원도,인제군,인제읍
42810251,강원도,인제군,인제읍귀둔출장소
42810310,강원도,인제군,남면
42810320,강원도,인제군,북면
42810330,강원도,인제군,기린면
42810340,강원도,인제군,서화면
42810350,강원도,인제군,상남면
42820250,강원도,고성군,간성읍
42820253,강원도,고성군,거진읍
42820310,강원도,고성군,현내면
42820320,강원도,고성군,죽왕면
42820330,강원도,고성군,토성면
42820340,강원도,고성군,수동면
42830250,강원도,양양군,양양읍
42830310,강원도,양양군,서면
42830320,강원도,양양군,손양면
42830330,강원도,양양군,현북면
42830340,강원도,양양군,현남면
42830350,강원도,양양군,강현면
43111310,충청북도,청주시 상당구,낭성면
43111320,충청북도,청주시 상당구,미원면
43111330,충청북도,청주시 상당구,가덕면
43111340,충청북도,청주시 상당구,남일면
43111350,충청북도,청주시 상당구,문의면
43111525,충청북도,청주시 상당구,중앙동
43111545,충청북도,청주시 상당구,성안동
43111620,충청북도,청주시 상당구,탑대성동
43111670,충청북도,청주시 상당구,영운동
43111680,충청북도,청주시 상당구,금천동
43111690,충청북도,청주시 상당구,용담.명암.산성동
43111720,충청북도,청주시 상당구,용암1동
43111730,충청북도,청주시 상당구,용암2동
43112310,충청북도,청주시 서원구,남이면
43112320,충청북도,청주시 서원구,현도면
43112510,충청북도,청주시 서원구,사직1동
43112520,충청북도,청주시 서원구,사직2동
43112530,충청북도,청주시 서원구,사창동
43112540,충청북도,청주시 서원구,모충동
43112550,충청북도,청주시 서원구,산남동
43112560,충청북도,청주시 서원구,분평동
43112570,충청북도,청주시 서원구,수곡1동
43112580,충청북도,청주시 서원구,수곡2동
43112590,충청북도,청주시 서원구,성화.개신.죽림동
43113250,충청북도,청주시 흥덕구,오송읍
43113310,충청북도,청주시 흥덕구,강내면
43113320,충청북도,청주시 흥덕구,옥산면
43113700,충청북도,청주시 흥덕구,운천.신봉동
43113741,충청북도,청주시 흥덕구,복대1동
43113742,충청북도,청주시 흥덕구,복대2동
43113747,충청북도,청주시 흥덕구,가경동
43113751,충청북도,청주시 흥덕구,봉명1동
43113756,충청북도,청주시 흥덕구,봉명2.송정동
43113760,충청북도,청주시 흥덕구,강서제1동
43113770,충청북도,청주시 흥덕구,강서제2동
43114250,충청북도,청주시 청원구,내수읍
43114253,충청북도,청주시 청원구,오창읍
43114310,충청북도,청주시 청원구,북이면
43114510,충청북도,청주시 청원구,우암동
43114520,충청북도,청주시 청원구,내덕1동
43114530,충청북도,청주시 청원구,내덕2동
43114540,충청북도,청주시 청원구,율량.사천동
43114550,충청북도,청주시 청원구,오근장동
43130250,충청북도,충주시,주덕읍
43130310,충청북도,충주시,살미면
43130325,충청북도,충주시,수안보면
43130335,충청북도,충주시,대소원면
43130350,충청북도,충주시,신니면
43130360,충청북도,충주시,노은면
43130370,충청북도,충주시,앙성면
43130385,충청북도,충주시,중앙탑면
43130390,충청북도,충주시,금가면
43130400,충청북도,충주시,동량면
43130410,충청북도,충주시,산척면
43130420,충청북도,충주시,엄정면
43130430,충청북도,충주시,소태면
43130515,충청북도,충주시,성내.충인동
43130535,충청북도,충주시,교현.안림동
43130540,충청북도,충주시,교현2동
43130550,충청북도,충주시,용산동
43130560,충청북도,충주시,지현동
43130571,충청북도,충주시,문화동
43130580,충청북도,충주시,호암.직동
43130605,충청북도,충주시,달천동
43130610,충청북도,충주시,봉방동
43130625,충청북도,충주시,칠금.금릉동
43130630,충청북도,충주시,연수동
43130640,충청북도,충주시,목행.용탄동
43150250,충청북도,제천시,봉양읍
43150310,충청북도,제천시,금성면
43150320,충청북도,제천시,청풍면
43150330,충청북도,제천시,수산면
43150340,충청북도,제천시,덕산면
43150350,충청북도,제천시,한수면
43150360,충청북도,제천시,백운면
43150380,충청북도,제천시,송학면
43150510,충청북도,제천시,교동
43150518,충청북도,제천시,의림지동
43150528,충청북도,제천시,중앙동
43150537,충청북도,제천시,남현동
43150547,충청북도,제천시,영서동
43150560,충청북도,제천시,용두동
43150577,충청북도,제천시,신백동
43150590,충청북도,제천시,청전동
43150605,충청북도,제천시,화산동
43720250,충청북도,보은군,보은읍
43720315,충청북도,보은군,속리산면
43720325,충청북도,보은군,장안면
43720330,충청북도,보은군,마로면
43720340,충청북도,보은군,탄부면
43720350,충청북도,보은군,삼승면
43720360,충청북도,보은군,수한면
43720370,충청북도,보은군,회남면
43720385,충청북도,보은군,회인면
43720390,충청북도,보은군,내북면
43720400,충청북도,보은군,산외면
43730250,충청북도,옥천군,옥천읍
43730310,충청북도,옥천군,동이면
43730320,충청북도,옥천군,안남면
43730330,충청북도,옥천군,안내면
43730340,충청북도,옥천군,청성면
43730350,충청북도,옥천군,청산면
43730360,충청북도,옥천군,이원면
43730370,충청북도,옥천군,군서면
43730380,충청북도,옥천군,군북면
43740250,충청북도,영동군,영동읍
43740310,충청북도,영동군,용산면
43740320,충청북도,영동군,황간면
43740335,충청북도,영동군,추풍령면
43740340,충청북도,영동군,매곡면
43740350,충청북도,영동군,상촌면
43740360,충청북도,영동군,양강면
43740370,충청북도,영동군,용화면
43740380,충청북도,영동군,학산면
43740390,충청북도,영동군,양산면
43740400,충청북도,영동군,심천면
43745250,충청북도,증평군,증평읍
43745310,충청북도,증평군,도안면
43750250,충청북도,진천군,진천읍
43750310,충청북도,진천군,덕산면
43750320,충청북도,진천군,초평면
43750330,충청북도,진천군,문백면
43750340,충청북도,진천군,백곡면
43750350,충청북도,진천군,이월면
43750370,충청북도,진천군,광혜원면
43760250,충청북도,괴산군,괴산읍
43760310,충청북도,괴산군,감물면
43760320,충청북도,괴산군,장연면
43760330,충청북도,괴산군,연풍면
43760340,충청북도,괴산군,칠성면
43760350,충청북도,괴산군,문광면
43760360,충청북도,괴산군,청천면
43760370,충청북도,괴산군,청안면
43760390,충청북도,괴산군,사리면
43760400,충청북도,괴산군,소수면
43760410,충청북도,괴산군,불정면
43770250,충청북도,음성군,음성읍
43770253,충청북도,음성군,금왕읍
43770310,충청북도,음성군,소이면
43770320,충청북도,음성군,원남면
43770330,충청북도,음성군,맹동면
43770340,충청북도,음성군,대소면
43770350,충청북도,음성군,삼성면
43770360,충청북도,음성군,생극면
43770370,충청북도,음성군,감곡면
43800250,충청북도,단양군,단양읍
43800253,충청북도,단양군,매포읍
43800310,충청북도,단양군,대강면
43800320,충청북도,단양군,가곡면
43800330,충청북도,단양군,영춘면
43800340,충청북도,단양군,어상천면
43800350,충청북도,단양군,적성면
43800360,충청북도,단양군,단성면
44131250,충청남도,천안시 동남구,목천읍
44131310,충청남도,천안시 동남구,풍세면
44131320,충청남도,천안시 동남구,광덕면
44131330,충청남도,천안시 동남구,북면
44131340,충청남도,천안시 동남구,성남면
44131350,충청남도,천안시 동남구,수신면
44131360,충청남도,천안시 동남구,병천면
44131370,충청남도,천안시 동남구,동면
44131510,충청남도,천안시 동남구,중앙동
44131520,충청남도,천안시 동남구,문성동
44131530,충청남도,천안시 동남구,원성1동
44131540,충청남도,천안시 동남구,원성2동
44131550,충청남도,천안시 동남구,봉명동
44131560,충청남도,천안시 동남구,일봉동
44131570,충청남도,천안시 동남구,신방동
44131580,충청남도,천안시 동남구,청룡동
44131590,충청남도,천안시 동남구,신안동
44133250,충청남도,천안시 서북구,성환읍
44133253,충청남도,천안시 서북구,성거읍
44133256,충청남도,천안시 서북구,직산읍
44133310,충청남도,천안시 서북구,입장면
44133510,충청남도,천안시 서북구,성정1동
44133520,충청남도,천안시 서북구,성정2동
44133530,충청남도,천안시 서북구,쌍용1동
44133540,충청남도,천안시 서북구,쌍용2동
44133550,충청남도,천안시 서북구,쌍용3동
44133560,충청남도,천안시 서북구,백석동
44133565,충청남도,천안시 서북구,불당동
44133580,충청남도,천안시 서북구,부성1동
44133590,충청남도,천안시 서북구,부성2동
44150250,충청남도,공주시,유구읍
44150310,충청남도,공주시,이인면
44150320,충청남도,공주시,탄천면
44150330,충청남도,공주시,계룡면
44150340,충청남도,공주시,반포면
44150360,충청남도,공주시,의당면
44150370,충청남도,공주시,정안면
44150380,충청남도,공주시,우성면
44150390,충청남도,공주시,사곡면
44150400,충청남도,공주시,신풍면
44150510,충청남도,공주시,중학동
44150540,충청남도,공주시,웅진동
44150550,충청남도,공주시,금학동
44150560,충청남도,공주시,옥룡동
44150570,충청남도,공주시,신관동
44150590,충청남도,공주시,월송동
44180250,충청남도,보령시,웅천읍
44180310,충청남도,보령시,주포면
44180320,충청남도,보령시,오천면
44180325,충청남도,보령시,오천면어항출장소
44180327,충청남도,보령시,오천면원산도출장
44180330,충청남도,보령시,천북면
44180340,충청남도,보령시,청소면
44180350,충청남도,보령시,청라면
44180360,충청남도,보령시,남포면
44180380,충청남도,보령시,주산면
44180390,충청남도,보령시,미산면
44180400,충청남도,보령시,성주면
44180410,충청남도,보령시,주교면
44180515,충청남도,보령시,대천1동
44180525,충청남도,보령시,대천2동
44180535,충청남도,보령시,대천3동
44180545,충청남도,보령시,대천4동
44180565,충청남도,보령시,대천5동
44200250,충청남도,아산시,염치읍
44200253,충청남도,아산시,배방읍
44200310,충청남도,아산시,송악면
44200330,충청남도,아산시,탕정면
44200350,충청남도,아산시,음봉면
44200360,충청남도,아산시,둔포면
44200370,충청남도,아산시,영인면
44200380,충청남도,아산시,인주면
44200390,충청남도,아산시,선장면
44200400,충청남도,아산시,도고면
44200410,충청남도,아산시,신창면
44200570,충청남도,아산시,온양1동
44200580,충청남도,아산시,온양2동
44200590,충청남도,아산시,온양3동
44200600,충청남도,아산시,온양4동
44200610,충청남도,아산시,온양5동
44200620,충청남도,아산시,온양6동
44210250,충청남도,서산시,대산읍
44210310,충청남도,서산시,인지면
44210320,충청남도,서산시,부석면
44210330,충청남도,서산시,팔봉면
44210340,충청남도,서산시,지곡면
44210360,충청남도,서산시,성연면
44210370,충청남도,서산시,음암면
44210380,충청남도,서산시,운산면
44210390,충청남도,서산시,해미면
44210400,충청남도,서산시,고북면
44210510,충청남도,서산시,부춘동
44210525,충청남도,서산시,동문1동
44210535,충청남도,서산시,동문2동
44210540,충청남도,서산시,수석동
44210550,충청남도,서산시,석남동
44230250,충청남도,논산시,강경읍
44230253,충청남도,논산시,연무읍
44230310,충청남도,논산시,성동면
44230320,충청남도,논산시,광석면
44230330,충청남도,논산시,노성면
44230340,충청남도,논산시,상월면
44230350,충청남도,논산시,부적면
44230360,충청남도,논산시,연산면
44230380,충청남도,논산시,벌곡면
44230390,충청남도,논산시,양촌면
44230400,충청남도,논산시,가야곡면
44230410,충청남도,논산시,은진면
44230420,충청남도,논산시,채운면
44230510,충청남도,논산시,취암동
44230520,충청남도,논산시,부창동
44250310,충청남도,계룡시,두마면
44250315,충청남도,계룡시,엄사면
44250330,충청남도,계룡시,신도안면
44250510,충청남도,계룡시,금암동
44270250,충청남도,당진시,합덕읍
44270253,충청남도,당진시,송악읍
44270310,충청남도,당진시,고대면
44270320,충청남도,당진시,석문면
44270330,충청남도,당진시,대호지면
44270340,충청남도,당진시,정미면
44270350,충청남도,당진시,면천면
44270360,충청남도,당진시,순성면
44270370,충청남도,당진시,우강면
44270380,충청남도,당진시,신평면
44270390,충청남도,당진시,송산면
44270510,충청남도,당진시,당진1동
44270520,충청남도,당진시,당진2동
44270530,충청남도,당진시,당진3동
44710250,충청남도,금산군,금산읍
44710310,충청남도,금산군,금성면
44710320,충청남도,금산군,제원면
44710330,충청남도,금산군,부리면
44710340,충청남도,금산군,군북면
44710350,충청남도,금산군,남일면
44710360,충청남도,금산군,남이면
44710370,충청남도,금산군,진산면
44710380,충청남도,금산군,복수면
44710390,충청남도,금산군,추부면
44760250,충청남도,부여군,부여읍
44760310,충청남도,부여군,규암면
44760320,충청남도,부여군,은산면
44760330,충청남도,부여군,외산면
44760340,충청남도,부여군,내산면
44760350,충청남도,부여군,구룡면
44760360,충청남도,부여군,홍산면
44760370,충청남도,부여군,옥산면
44760380,충청남도,부여군,남면
44760390,충청남도,부여군,충화면
44760400,충청남도,부여군,양화면
44760410,충청남도,부여군,임천면
44760420,충청남도,부여군,장암면
44760430,충청남도,부여군,세도면
44760440,충청남도,부여군,석성면
44760450,충청남도,부여군,초촌면
44770250,충청남도,서천군,장항읍
44770253,충청남도,서천군,서천읍
44770310,충청남도,서천군,마서면
44770320,충청남도,서천군,화양면
44770330,충청남도,서천군,기산면
44770340,충청남도,서천군,한산면
44770350,충청남도,서천군,마산면
44770360,충청남도,서천군,시초면
